Store,TFT_RMSPE,XGB_RMSPE,Ensemble_RMSPE
482,0.1411550990794313,0.18696856390101393,0.1248275166883148
483,0.1187742377512677,0.2901481972215522,0.10261942513375726
484,0.09262451869085424,0.18538714424775413,0.08950362851205415
485,0.08790447556898266,0.19622789667903118,0.09305702975225147
486,0.10285200010659754,0.23640110480931115,0.11024853466409788
487,0.10846638487766186,0.18365893443900905,0.10364705205030181
488,0.1078768704391329,0.17245852988004584,0.12215423120151817
489,0.0705593921296924,0.15888648880245818,0.07108662568415088
490,0.07861776709959743,0.1369069635268539,0.07834548220272894
491,0.09974190703033825,0.17395564753055737,0.09124236868989737
492,0.16115788633137315,0.15819597758392992,0.13157074854052528
493,0.08874391393039573,0.13586553181597918,0.07447843608034288
494,0.07549756751213382,0.1043344425332129,0.06495175153773157
495,0.1268958746008133,0.24198121146396936,0.12289074098843313
496,0.09056553880769633,0.12763223465566198,0.07380367816147995
497,0.09461271626619609,0.14881396642442618,0.08968241691268136
498,0.05893356699647241,0.19651891060562132,0.054981342754285796
499,0.11571826795915514,0.18916827173118625,0.10097664242787299
500,0.09989679839274884,0.15613348011794892,0.10702700830327017
501,0.28136645880901384,0.34687075867475975,0.26037042622539947
502,0.11332257691713328,0.1606928624556574,0.10948921551084272
503,0.12367418831052254,0.2010706543413401,0.11604363558319483
504,0.08485792104212468,0.15352485115081915,0.08017799201955124
505,0.13061028668261981,0.20882205870653536,0.11034000784899752
506,0.07819194316624689,0.15386405697818023,0.07561853881095533
507,0.10200012495542754,0.18109683582545852,0.1020593714187097
508,0.10522106936655559,0.1709138957712724,0.10291827605987318
509,0.11795219708867574,0.19255859858143526,0.11349489084501384
510,0.07396132567558272,0.17384955739765373,0.0801500419335951
511,0.09062443046984564,0.13439872630292424,0.0875908845226334
512,0.0911173780224899,0.13588742776826862,0.09067736138872758
513,0.07003082108876686,0.18677874491720786,0.08888242633414647
514,0.16848336658340946,0.21160368397339663,0.14302052495185805
515,0.08026851347485996,0.20650289222425952,0.092779650320185
516,0.171853580399735,0.2448775939168413,0.16547741442405436
517,0.08017270905953289,0.16449422490021115,0.0814346027490366
518,0.2052785243550287,0.2273014719133103,0.1751872889078334
519,0.12520440643118816,0.18832529960956926,0.10595107282421477
520,0.1507744486353513,0.17399311130235676,0.13818690064310385
521,0.09708301598118296,0.220294824256762,0.10206529327623863
522,0.12952034802103615,0.19123420774214764,0.13117251358088186
523,0.07625049301564132,0.1444195646706671,0.06680499516279309
524,0.08425715798068502,0.1948535611521972,0.09427535155875291
525,0.08066938802401666,0.1442884575243752,0.07674535255393079
526,0.16246401824652676,0.2018939900404825,0.15455067818177154
527,0.09720448620160181,0.17066383860791906,0.09393095946311014
528,0.08921039857320412,0.16964578883577391,0.08604508446905586
529,0.07406148096294056,0.17569777488426677,0.07725541421312633
530,0.17878844471108532,0.10122873405639915,0.15723720129401897
531,0.07965118040765971,0.16651698094747058,0.08045410409233565
532,0.0665522032418681,0.1508446172309186,0.06026746447665345
533,0.08772879773580267,0.12318373894285885,0.0801868517689598
534,0.3462184161548339,0.43344961639014695,0.33734016307876985
535,0.10377559197984598,0.1618637118877333,0.09470038287509093
536,0.10721100012193005,0.16938542236813853,0.10106191176337749
537,0.11697437181244683,0.18311039419534547,0.1065479525585712
538,0.11863539601955352,0.17416478203870087,0.09435091399520641
539,0.09411115135685383,0.1410556012041718,0.07677914025439116
540,0.1294805568269592,0.1971197844732614,0.12472249114632694
541,0.11741330839038142,0.20730023446344062,0.10925125719166404
542,0.0965330131389089,0.17888787881032114,0.10143208170511053
543,0.17456784443945614,0.29325321556334405,0.14706924247199857
544,0.0967028274878154,0.11945623172635848,0.08747138617120905
545,0.06953870112200072,0.14162223302771615,0.0713916478386505
546,0.10244353582848852,0.11669033307064189,0.09627445525629308
547,0.1275233818286305,0.15724332314014203,0.11689214734044145
548,0.17540033640997083,0.22152949112491105,0.14560714164652355
549,0.08460616102152083,0.19939866157177993,0.08534658230458089
550,0.3288057434921433,0.21906710269572632,0.2381759648710729
551,0.1125348144893885,0.1392462553769614,0.09576397252319153
552,0.1310124668404204,0.204480468524908,0.12312426423409216
553,0.09723916509645349,0.24170012960304202,0.10881985808393474
554,0.1414457120669449,0.2045871357650579,0.1380240857375953
555,0.11282861854799997,0.16549351334890744,0.09657481280657837
556,0.08258057441553174,0.13235087916127436,0.0717786553614115
557,0.14818556103209488,0.25020893899211855,0.1351150784725913
558,0.14224036954887395,0.18140421883933278,0.14512530287677608
559,0.10776666204231791,0.20096498055754783,0.0869561239025921
560,0.0813709208883093,0.13162533644894117,0.0797507382726844
561,0.13749597762908214,0.21015430476783425,0.12493751349519885
562,0.05728181841418337,0.08579967877680976,0.05775133370748713
563,0.1935738559455239,0.2190769036502298,0.16303452792732984
564,0.08877212145255745,0.17912807155955132,0.08813583824161755
565,0.08301422383167074,0.15250311215433943,0.07155677022394756
566,0.08959003166373192,0.1739493338682597,0.09138037919501164
567,0.12257947277682384,0.18990554012201105,0.10892750302052386
568,0.07803747666283542,0.17621568698384663,0.08019030899198017
569,0.07265433798891312,0.15124700431301458,0.07447435725024924
570,0.14104985843592838,0.23749849111933438,0.1269798647538915
571,0.12182030729738369,0.24226967545466663,0.13094021581923057
572,0.10400578007502173,0.18781305791992076,0.10371209310769713
573,0.13003380958503968,0.20999753536449095,0.1181668623820654
574,0.07894254045545979,0.16710666663495333,0.08433579834483476
575,0.26909490807494485,0.3026985143694638,0.2282044980083642
576,0.09472937276925578,0.25873094284538356,0.10603386727469166
577,0.1281339728359518,0.20019012999593214,0.11707017312857922
578,0.15850284729898872,0.10423283944839999,0.14049171742255329
579,0.09114971416492729,0.19576721020599852,0.08504990647283603
580,0.10599111683371269,0.1496716033417306,0.09972035688620812
581,0.12356432800650267,0.2029203427517577,0.10063180163193888
582,0.20860839342023058,0.22910228033890565,0.17792150819156946
583,0.09612144853520699,0.17097968368892216,0.08097207298249444
584,0.10299346778367204,0.22115483416642742,0.10135290280916193
585,0.10550592832797738,0.15823655598819267,0.09146690861050316
586,0.11536857770881317,0.14279086355627513,0.10987580365367375
587,0.1410070985976995,0.18245692770445548,0.13732034626244682
588,0.07481461919410066,0.18026752116728645,0.07705374866325525
589,0.15920897946469748,0.19494606689619098,0.13178594928096907
590,0.10472326761718687,0.17613343642185478,0.10925520172200519
591,0.11606672230439402,0.1748310848551479,0.1051482695559155
592,0.09531101441837972,0.2430668049269555,0.10650540100215165
593,0.0864884714717112,0.16088285564110316,0.08430142098146899
594,0.105343653691525,0.16147317777390818,0.1048731594767576
595,0.15332894211851317,0.15354912852589767,0.13014815006765432
596,0.14791861080766902,0.11044197372632329,0.14084689911344156
597,0.11228248994655492,0.14808882146136573,0.11058951683206707
598,0.08231889988054701,0.1453603166099659,0.08232211115550159
599,0.07402607091571843,0.1684107174114418,0.08255128406666622
600,0.08148697584091388,0.18776445031183545,0.07952503800743514
601,0.09846360519607311,0.1935724520213851,0.10601627680524384
602,0.09483268731551964,0.17315311610989084,0.09321491713532704
603,0.14934540304885888,0.1758253424724212,0.12403618806028745
604,0.15283679428371144,0.19017120725464148,0.1351270941709422
605,0.1394462235129038,0.26411102791365276,0.14674095159768288
606,0.09724730694955087,0.1432113969081088,0.0867141132980643
607,0.17101312708996552,0.46772136656202545,0.16303170787774762
608,0.1328368023257697,0.21662766870096084,0.132109821478219
609,0.08629952071230797,0.15491176151949504,0.09449643291608034
610,0.1408130854709788,0.2086154974068303,0.11599572634053512
611,0.10457477063438837,0.18911159221938542,0.10243684227417
612,0.2536228817507939,0.3782642200603397,0.2556896370992828
613,0.10659377018577709,0.1636388121612845,0.09859991223369033
614,0.09742577850563432,0.12947979637741366,0.09400244435917125
615,0.07217121968254707,0.18190504989107956,0.07718873972469698
616,0.07518669592416954,0.17248717023140556,0.0744553176096458
617,0.1273431077704604,0.1806884797295646,0.11397480399472437
618,0.06975081272754567,0.17165914166432286,0.07730513183759277
619,0.10773414878168412,0.18502813817201766,0.09860681632556074
620,0.08403508967416452,0.13647981274016924,0.0850577962447602
621,0.0890638221803186,0.15678698789812887,0.09279723948842834
622,0.09745060978509086,0.20353069807226676,0.09555873951179153
623,0.17114288350178433,0.25325291840214204,0.16185673373123904
624,0.08335138899784275,0.2230238183042654,0.09239431749242254
625,0.1072903181818554,0.2000979416681245,0.1053723519594317
626,0.11089266907848087,0.16976967335916648,0.09987033990636628
627,0.09515419845174265,0.1954905626571856,0.09787043975221542
628,0.12526786388907538,0.21525245932712256,0.11861474439557462
629,0.1756479340071226,0.19601880516045914,0.15324990103692768
630,0.10273905605709874,0.18735176387420013,0.08678645198559061
631,0.07509987989392314,0.1922904569788561,0.08042379138376674
632,0.058705082917519746,0.18077655535287365,0.07113643262195843
633,0.14134371037477433,0.2517182304645487,0.14014018541525353
634,0.08914597144224765,0.162139676511718,0.07830186086753187
635,0.09085132237414173,0.20219772935788913,0.0758303326026658
636,0.21943850362697026,0.3151081818501688,0.20899502961623942
637,0.07203932148021926,0.11392683010861877,0.06977827927012173
638,0.08108292612603535,0.18703848141392046,0.07833860117686237
639,0.1235584643599267,0.27460468015957984,0.11758826225453287
640,0.08965035991348681,0.14481490041900313,0.07946511861084954
641,0.1586186985852337,0.22219335665663176,0.13735071917408062
642,0.13950444028896233,0.22294091594208285,0.11425394130055663
643,0.08024827516053047,0.14656180017155135,0.07191590190410913
644,0.1764271566947197,0.20365495616975798,0.1591959308967752
645,0.14425355950842983,0.18762528903418432,0.1370254712906134
646,0.08779860363075664,0.1340777570587753,0.09259243690952212
647,0.09166674279108367,0.1974335937995677,0.09659810775305881
648,0.09178662975661882,0.19421001472484514,0.09266064011570038
649,0.16372737302328377,0.35443643379000056,0.1379152104916924
650,0.09198891089221956,0.21123739917180176,0.09960337579869726
651,0.07157031798064478,0.14755033490882977,0.06881182071602121
652,0.08493445532535526,0.18420946538435767,0.08173180894864725
653,0.08979431979991213,0.15674867235659304,0.08507400399919057
654,0.08372362080612243,0.16651339205215432,0.07931872193308802
655,0.1031023885674279,0.19716360839034175,0.09655263892377068
656,0.0991731512460448,0.18114628768063884,0.10618207992098053
657,0.21814484127137007,0.20575316436196575,0.17544260890762528
658,0.09909812294261908,0.18689173338404338,0.09043931094995691
659,0.08946845586936455,0.16097582652033587,0.07396843385496807
660,0.09536594149431178,0.17640666277743738,0.10126672481431549
661,0.1092975028358427,0.17231972231686618,0.10307574955723754
662,0.18786267302417747,0.24130143274107477,0.16434533910611207
663,0.1046335442440124,0.19869383523738804,0.11132914334677901
664,0.07559933398076812,0.14483560760399566,0.06334490811173427
665,0.10546849849089267,0.16732474867477287,0.09762142530116441
666,0.11761778820764111,0.2776084132940179,0.12799578586007182
667,0.07803953433055866,0.16708476396817734,0.07468431839502938
668,0.09187359041574406,0.15788026925100843,0.08339131742879927
669,0.09173701770776023,0.1749078188309651,0.09478594837751464
670,0.0876435673170414,0.1832701555036561,0.08959476814594867
671,0.09880441832488497,0.16459832727026036,0.10763766291990787
672,0.07249389647328496,0.11261464381538948,0.06552571241989424
673,0.09430034078574177,0.15351060961439678,0.08694942444236092
674,0.08429177223976388,0.164561704380473,0.07847722798031594
675,0.1802227806138701,0.2847662170247616,0.17086051105102518
676,0.07278480396667639,0.17406182138487958,0.07054465908280509
677,0.13164168891941916,0.21057016244933854,0.12554978168674485
678,0.1246837828350343,0.1955762255928365,0.11961468868862069
679,0.07389795517845811,0.17682107443856174,0.08295090425220555
680,0.1318086646475909,0.1549144280126006,0.10938581686625007
681,0.12890692263298542,0.22009664008434454,0.12456799845713216
682,0.06078637205666174,0.08167050300007132,0.06028718948310642
683,0.10908174247938571,0.1745474355906874,0.099281045697547
684,0.10791319097874401,0.2523737679583921,0.12334717650572952
685,0.16689948705406094,0.2680448097581057,0.1616526369267208
686,0.0696653439330595,0.17639068207952754,0.06421378815123364
687,0.09089030727029687,0.16475144783237947,0.0881701426223567
688,0.13497144436100345,0.36484989839515086,0.13976023841797333
689,0.10121419999778258,0.26836531104595285,0.11046181697757171
690,0.08907200125815741,0.17301718360957946,0.0901040272952555
691,0.149909708823374,0.21371036476014843,0.146939796911746
692,0.13838551199521482,0.24414023313886923,0.14053036199459418
693,0.14680062117976547,0.23628790446551085,0.13364422927393987
694,0.07321831563464169,0.17478260744089769,0.08173541887469206
695,0.1946821365353901,0.2422038096363688,0.17846161517273482
696,0.1279156886651426,0.1786206083875204,0.12073742539482113
697,0.1033352139658869,0.17014594334897784,0.09482708227121182
698,0.09101930214308197,0.10211674168203949,0.07912958049558579
699,0.09722521392589581,0.14236180172714946,0.09810943627299551
700,0.09806967905169323,0.20895789464059866,0.09212719287547398
701,0.2184691481909615,0.2770433021102816,0.18751679306437202
702,0.14264904315263388,0.23747529893573818,0.12797331479631352
703,0.1414661490955412,0.23202906561206657,0.11994150180402559
704,0.06777250702258097,0.11628544784533593,0.06600928767119577
705,0.12708147129823263,0.21784975455838923,0.12656968167704474
706,0.09046469521941045,0.18502374179222125,0.0876856513524185
707,0.11638502029538834,0.18790689102854613,0.11106667565207226
708,0.11733794810423236,0.13896127834159144,0.10471041961683435
709,0.09520531890568205,0.14750925594863992,0.0905731079181456
710,0.2551639286783113,0.28987362814751083,0.224425360635628
711,0.1464955299616896,0.279146598154028,0.14752614322305568
712,0.11832080835192503,0.18999249775416907,0.11536483020194845
713,0.13543879267298126,0.24343874859552309,0.1446510513679212
714,0.10606816276370878,0.18629482872385136,0.10500793570079003
715,0.09566325776477047,0.22085481969798737,0.09002495752012722
716,0.1314101467208646,0.2131931811826285,0.1308182916325571
717,0.13012830650189075,0.23678285392267615,0.12054161132939856
718,0.10310113600752542,0.14458736733416339,0.09565720662626945
719,0.15639479663073474,0.2706457857216131,0.16048212905065157
720,0.08074113714587965,0.1857266689120138,0.07681229485733589
721,0.08002349510800476,0.18114264939839067,0.07782535775935823
722,0.2930781715204058,0.19286752537859136,0.22904891143273276
723,0.08378563275848765,0.2139699957886536,0.09762030710935903
724,0.11933672859808003,0.1715868388252549,0.10423412967993037
725,0.0934591899769158,0.19282669038353423,0.09013769463006699
726,0.10121310444710852,0.13708696618716673,0.08111650320730873
727,0.0889731816364927,0.14084136989495552,0.08953942135373742
728,0.09444502500336331,0.2039328037823766,0.09499529476836163
729,0.08068432069139195,0.16606011139052812,0.07461993918364472
730,0.12703827775340887,0.179055655364009,0.11245336408491043
731,0.09918837155072247,0.1802328146973436,0.1009438667733125
732,0.1746777464226065,0.10759923655693247,0.15675215543308596
733,0.04945776930189257,0.07404661331880029,0.047327177151698985
734,0.13140344201045348,0.2350061958219189,0.11982390539883502
735,0.10875978004401438,0.16172388875744342,0.0869224551991475
736,0.1697121859698074,0.25563527239525285,0.15839348009827087
737,0.16137512029224166,0.2368680191482383,0.16126307165725498
738,0.07977588381109482,0.149529249939041,0.0729297588468292
739,0.14879279416927246,0.18717651098603805,0.13350405452371059
740,0.09510776509710334,0.1699198947556344,0.09188174917921617
741,0.08034057320493374,0.15874721800907776,0.08055571775981989
742,0.07141642545570327,0.16410728839032634,0.06729695496995508
743,0.12433904775376814,0.2103043556112738,0.12318699124201506
744,0.07547280143161789,0.2170604687500863,0.08523895761848746
745,0.08581905281017638,0.2100346183665298,0.08647285872446926
746,0.10588624553624852,0.23032047379114717,0.11098962772053751
747,0.11049868180612038,0.16414424960703877,0.09958519331573369
748,0.1056799352086166,0.22492520045727848,0.10800581865786571
749,0.10313373514516067,0.19776007819628966,0.09322779950206621
750,0.1751555450623283,0.23335689948775531,0.1493045707794134
751,0.20332678569152052,0.23246274458322477,0.1682240746500086
752,0.09144149231020059,0.16655544111691498,0.08672859335273568
753,0.11253079734837362,0.19591077922815053,0.10721876308618737
754,0.11380909404002248,0.18365281851869777,0.09725366446697645
755,0.08930363252877217,0.15245810096316448,0.08520468016449358
756,0.11772841568494255,0.14381404582253093,0.11443585277382644
757,0.12313116938097404,0.18495747722821085,0.11885722578154335
758,0.08634196455434318,0.17739636072312934,0.08219522143995064
759,0.10993926932825537,0.21120048718801374,0.11272962747136044
760,0.08347571214923677,0.14879011028194014,0.0763219516451642
761,0.08063112791773967,0.1888073475354339,0.08705972818536438
762,0.15953390002890308,0.27834943624595765,0.14532630595185358
763,0.07994905658440356,0.16504047620535617,0.07250587873623372
764,0.09890504558629973,0.2260987472976278,0.0985999846094487
765,0.10475145655272908,0.15488570837496968,0.1037195002891687
766,0.09631704623439623,0.1689880327782416,0.08803352274679901
767,0.09619303636609919,0.1952289562918519,0.09220520844259712
768,0.08043249405041467,0.13235450824584585,0.07231006595516826
769,0.09494684638037851,0.11490863460148457,0.08847639274653082
770,0.14931015129499503,0.2215102175577242,0.1216727420374961
771,0.0838195296571761,0.1632783054415884,0.08425652796920019
772,0.11329543449862574,0.19280843902361988,0.10252497182555591
773,0.10424616247833343,0.14435332491198072,0.09133686973982337
774,0.05587061358922842,0.12902277451902494,0.05946779638851729
775,0.11791402943369021,0.18350463506500475,0.1125039479619382
776,0.14370116288205656,0.20577665615149085,0.14354564246038293
777,0.10451636312341983,0.20337083898375766,0.1010482129812193
778,0.08193056519497856,0.15632932157800702,0.0838402731269878
779,0.1086330134261021,0.27621373831714563,0.10940551759551344
780,0.10448671051965398,0.17806287882544677,0.0893228443611623
781,0.13268409664304945,0.19839358149753594,0.1057084097751295
782,0.48813301074222276,0.5091871579434816,0.4536681812284725
783,0.08539910022205943,0.1595956742172001,0.07754482038366536
784,0.13741809006304953,0.19190329858845742,0.12657181890632696
785,0.11259709138492677,0.23079931199094147,0.11179553152258892
786,0.1576701303184265,0.43020796361695846,0.1288357219605254
787,0.10719493884782873,0.12685624848123456,0.08611378599318308
788,0.0710644068363949,0.15134441860472306,0.07934823746826648
789,0.10181690077114872,0.16081698526878668,0.09858909879665594
790,0.08020753338986682,0.22558311960858304,0.09670182229269246
791,0.09139774062521439,0.20412832469620887,0.08856028899212684
792,0.07869151215107972,0.250633851803756,0.08892358597796143
793,0.14151390498317845,0.20603262889378857,0.11137327826997691
794,0.09832381306809887,0.1514149767535546,0.09972024841907337
795,0.12244073575592151,0.2636370291888197,0.11226343198934932
796,0.08448857748657396,0.1879204943036747,0.07553216075195061
797,0.09572699260905428,0.20092713988362443,0.10953428959956865
798,0.09968608600830016,0.23040489506339992,0.09270383465276107
799,0.10421270073298,0.15327661140571847,0.08844126338817586
800,0.12396298702390514,0.1922168384677912,0.09696440018378659
801,0.14020605326795751,0.1556282066923363,0.12372240464105205
802,0.08515633003781961,0.19366611887966315,0.08069753112443898
803,0.12291450151806606,0.2072224433640478,0.10779424072191675
804,0.09921860547407085,0.19566365888096834,0.0990836357406018
805,0.14019904099461147,0.20353469360145537,0.11346002273856316
806,0.14458505363273735,0.22698350292901945,0.1314062872697995
807,0.07326163575093299,0.18437112188345975,0.08162525395069731
808,0.10276556975829693,0.19961645179656662,0.10910329375312168
809,0.09318875270546932,0.20414866013353725,0.09731125503144927
810,0.0777858232800753,0.16482498905516943,0.0813977351417481
811,0.08927336327478348,0.16715802278629546,0.08828582469548188
812,0.0909565322043166,0.1332859340189945,0.08770155661898998
813,0.10265572694612414,0.1649314211174539,0.10056067459863985
814,0.08631906095688097,0.16012055429213565,0.07842442742915469
815,0.09607076885802253,0.2368168960436492,0.10426602119751059
816,0.11450961187914092,0.24128709136185122,0.10823056382348084
817,0.05984049121104906,0.15779328480253194,0.0737422492411909
818,0.1370723347063748,0.1969823463632712,0.11265649414313392
819,0.08578483739813858,0.13567879109676884,0.0825432841724051
820,0.09812600964229082,0.15329782789591023,0.09934581796049417
821,0.08733692233101029,0.18795090000526213,0.08620973064304914
822,0.1263929869968398,0.1942946857204608,0.11588674068140813
823,0.09827741457030505,0.216032596521878,0.10208455609778769
824,0.08230589411686087,0.1756437308598555,0.0804378211287207
825,0.09988574097916399,0.14777477221778004,0.10853905090492724
826,0.08911725229402719,0.19621653807995507,0.09618733698332124
827,0.11126749498839286,0.09515301136050242,0.10586042344745451
828,0.12602895250314755,0.16949949911486112,0.10018524761865179
829,0.11305912547918813,0.2133105947712063,0.12286343739281912
830,0.09629740115686257,0.1726776127978009,0.09337861650887014
831,0.12539441667257878,0.18150990779213327,0.12177467515281798
832,0.09306531831628673,0.23180674028513518,0.10177066679351376
833,0.0984348113935523,0.23370604887657503,0.10089439391620264
834,0.10604045612309887,0.1822260261323558,0.10471688976799304
835,0.08958475359573194,0.16286740362955993,0.09042425376042028
836,0.08213501935302125,0.1702158391170377,0.08399967024365043
837,0.10193041765946029,0.18984633599638798,0.08671285925652272
838,0.07210058911702508,0.15420582200907973,0.069373276523641
839,0.14545404037381415,0.19323183513127062,0.09892512851313066
840,0.18470519031949575,0.27281319484213007,0.17135616069011933
841,0.14023725292878744,0.3213919948240316,0.10412960616287664
842,0.10507447533895997,0.1432624751507774,0.10862116486417796
843,0.12465906387427782,0.15512226564440165,0.10103035765789849
844,0.10660383656775026,0.2356804612077238,0.10459075343652137
845,0.14080271533155056,0.19704403208282226,0.1394235462493681
846,0.1236678262253444,0.2249926675139621,0.12928190204598805
847,0.10114409760540867,0.20277814023314317,0.09753226911794496
848,0.15857190406973476,0.22715307288940723,0.15479003782243086
849,0.07889397650497972,0.1370332372341458,0.07153925229604378
850,0.14261826628871155,0.2433457296233322,0.13736511383528852
851,0.10862519949732258,0.22559469378340283,0.11055443847467727
852,0.13191119446323638,0.22819918601732758,0.12223320066755168
853,0.0690970270645166,0.14000589970489674,0.07289978823373389
854,0.18376371307532732,0.20836587474742022,0.1625466031693311
855,0.07761342679525346,0.15540315113926695,0.07646993881762541
856,0.07830505299282726,0.19170329684108256,0.07992737710134361
857,0.07775838761323475,0.21200059134975766,0.09372726586144005
858,0.09511978172942011,0.13811057304435365,0.10125988488209811
859,0.08299395896892511,0.17126269380298217,0.09070497942961012
860,0.09803460994739428,0.19190455766250378,0.0916156151689218
861,0.10112384842311788,0.20788538262348663,0.09858752062158677
862,0.08090999984730726,0.1664569828991745,0.08221981112704718
863,0.11008409617246664,0.14334788321089306,0.10773802536109837
864,0.0983175537615317,0.1644696378305953,0.09942870680768286
865,0.09782587241248607,0.22449226752278206,0.10051455541954647
866,0.0941274267374735,0.21925375454475304,0.09816315653451373
867,0.10905256428351953,0.20611027563714285,0.12967969232647922
868,0.0863871772146986,0.18101239879688277,0.09278946866883452
869,0.18260933109456629,0.17432581331368294,0.1462700881774652
870,0.117519761442965,0.2071523382229963,0.11491942849652356
871,0.16529194727664281,0.2326083161713268,0.15572400746855047
872,0.07932481027406278,0.1582398777617047,0.07830168237054436
873,0.08435371637315868,0.19245320747715644,0.09253499075012084
874,0.078810415586428,0.19620617085813744,0.07632986360748766
875,0.10985677859334893,0.18066598973468895,0.08517017865154361
876,0.4529604990435131,0.5558757242443295,0.4497445468891686
877,0.09591802036847692,0.3097871163839502,0.1143824315055284
878,0.06274187452966312,0.1294378497539945,0.059663495272758514
879,0.11298235288554778,0.2149729503240855,0.10794531486224235
880,0.08389555122343816,0.1598132166036895,0.08467519644717987
881,0.10941184704292063,0.19529194586961743,0.1050181870263365
882,0.07837070830857572,0.13282907131510094,0.073374409242332
883,0.10090801984878627,0.20556741153588756,0.09797885896111487
884,0.09792590883086855,0.17904458906509946,0.0902163220161281
885,0.06936671039117256,0.13249059017267803,0.06834878755888125
886,0.09457628706574223,0.22564348900860642,0.09604031169574949
887,0.10347511573767743,0.21224774277353992,0.10338825985275461
888,0.07978545924597898,0.1771713316510056,0.07903093739391466
889,0.10572889963045791,0.23203991336443477,0.09923137538270621
890,0.10286170275166195,0.2180969108689245,0.11439235131845941
891,0.11907798435380011,0.1548548737134557,0.11068852583264814
892,0.09293684572940292,0.22216877658268427,0.0846950012146029
893,0.09119189124054938,0.146234405448534,0.08582891460546102
894,0.10017966228661074,0.19860281644344624,0.09881772203840296
895,0.08606539105759142,0.1522099380542249,0.08753829202983769
896,0.08176011728702243,0.16540979843603965,0.08290922308391167
897,0.0989443554939266,0.18642075746116007,0.08652137802447674
898,0.19241369909754244,0.28492496774392573,0.16496390959765223
899,0.14229413792680046,0.21700802931725208,0.124276584241233
900,0.10260921317854722,0.17916431767979812,0.10624312162065788
901,0.09345773168036119,0.1588997103437271,0.09017541518546897
902,0.18421291456408528,0.10824097266643086,0.10771579192802691
903,0.09128039122094535,0.14375140107927895,0.09393944564399137
904,0.10788573776489452,0.16573214142845832,0.11340242357631684
905,0.1487382708788786,0.19376072478011153,0.13608081682693576
906,0.10326322968677593,0.1370214860522111,0.09487581436217533
907,0.11590683731991737,0.18649728331331455,0.11434387864321602
908,0.15147551204102294,0.21329194822277583,0.11943208148498247
909,0.8469314096860772,0.6174911234674556,0.7685713392113176
910,0.09915922597534506,0.19717276189411637,0.09789854372879395
911,0.074344444387507,0.14288623472139114,0.06863873846846431
912,0.11506775084755123,0.15158177315246596,0.10275089304797283
913,0.11154967620049765,0.17560195337164858,0.1126550725472945
914,0.08317336594725314,0.1784176493812063,0.07213789804795341
915,0.12993593734515382,0.24444903488263647,0.1422834534845764
916,0.1417406177086256,0.20459670272629524,0.14153786576354943
917,0.08929043696832233,0.21272719777710225,0.09378814395673055
918,0.14720155586334907,0.17198721503789194,0.11761568717499704
919,0.09025034086591248,0.1816935832748582,0.08850332358193257
920,0.09164237415172523,0.1733790368241481,0.09983004913342484
921,0.11588717457487442,0.22312203491172927,0.11673463922912894
922,0.07716193055321276,0.2168323338547648,0.07035068273405629
923,0.06322824879133197,0.11923744617573283,0.06782431618969037
924,0.1374097769980294,0.2349382828613141,0.1291538589648762
925,0.1149865951840312,0.169164285634822,0.11506298446585543
926,0.1760878488771272,0.27541602037433194,0.16793377982104354
927,0.14640867539606345,0.18971998396736114,0.12921036464193883
928,0.13185895676910336,0.216214777847753,0.1261150720670746
929,0.08129979730471106,0.1385380743511666,0.07496621610155432
930,0.10636551502801413,0.2070316584272666,0.10253533866061107
931,0.2116024806770143,0.13278765045744084,0.21235127493086386
932,0.13139946989033913,0.24565203051636467,0.13947245247297776
933,0.10118459985125312,0.1901407810123757,0.09287696856384024
934,0.08872056069706223,0.1925618330409507,0.08682027047135411
935,0.08197379454453417,0.16980255497924376,0.08021730581467
936,0.08467649741784203,0.22581903385073906,0.09418981614816455
937,0.10857726236029253,0.2549449330215883,0.11913267356420801
938,0.06923884059159192,0.1479382769235883,0.06955619539821974
939,0.09671994068078643,0.20779942925107464,0.09168879433167455
940,0.09334339788096524,0.1579858309604335,0.09014703906034342
941,0.1139919845995028,0.16964732686310363,0.11258465548487233
942,0.11469419381733163,0.2473100149500807,0.12345576201663808
943,0.08540501795175537,0.19892961976066553,0.08519571055804884
944,0.15312397618314577,0.16044933827977784,0.1304012330506428
945,0.09651551002838682,0.1912078679358289,0.07849938754360276
946,0.08542734457747149,0.16053159460017596,0.09115567581449785
947,0.25120173848138905,0.2724501137729942,0.23143482489917386
948,0.08590546151539985,0.1625910291010559,0.07606621746146651
949,0.07433865907984263,0.1637291604215193,0.07045505273234914
950,0.10008293250726827,0.1919823092731528,0.09459064357679221
951,0.11920330427792394,0.2176481108580695,0.11940725443671645
952,0.1017510211332119,0.15018247317318342,0.0904996862264291
953,0.12046358057540726,0.25354489507848116,0.11204961428202656
954,0.1330467508453289,0.2014857855664258,0.12819370629147053
955,0.08594973091074706,0.20706440320128203,0.09382603281567295
956,0.15535422015154687,0.3326192885041364,0.14902795664584176
957,0.11427963149755549,0.22015549834088863,0.11400915897838643
958,0.0766930494780248,0.1302243531665291,0.06062633703430369
959,0.07931063677455895,0.17841000645977803,0.07128208282701153
960,0.09779000726048148,0.22570586638675355,0.1032916656116471
961,0.09435367932459576,0.211547040057251,0.08765724256465597
962,0.10118081248026758,0.18406100226622812,0.0904710453594599
963,0.10002684883193722,0.20193954837487652,0.09736699122203828
